fips,week,cases,totcases,rate,temp
01003,03/23/2020,2,3,0.92,69.5
01003,03/30/2020,15,18,6.88,71.6
01003,04/06/2020,20,38,9.17,72.5
01003,04/13/2020,40,78,18.35,67.6
01003,04/20/2020,39,117,17.89,68.5
01003,04/27/2020,51,168,23.39,67.0
01003,05/04/2020,20,188,9.17,68.3
01003,05/11/2020,36,224,16.51,67.6
01003,05/18/2020,36,260,16.51,68.1
01003,05/25/2020,14,274,6.42,72.2
01003,06/01/2020,32,306,14.68,76.2
01003,06/08/2020,29,335,13.30,78.5
01003,06/15/2020,48,383,22.02,78.9
01003,06/22/2020,54,437,24.77,78.5
01003,06/29/2020,206,643,94.49,78.5
01003,07/06/2020,268,911,122.92,81.0
01003,07/13/2020,448,1359,205.48,80.9
01003,07/20/2020,654,2013,299.97,81.5
01003,07/27/2020,757,2770,347.21,82.2
01003,08/03/2020,495,3265,227.04,80.6
01003,08/10/2020,449,3714,205.94,81.4
01003,08/17/2020,246,3960,112.83,82.9
01003,08/24/2020,207,4167,94.94,82.3
01003,08/31/2020,378,4545,173.38,79.9
01003,09/07/2020,185,4730,84.85,81.2
01003,09/14/2020,248,4978,113.75,81.4
01003,09/21/2020,109,5087,49.99,79.6
01003,09/28/2020,501,5588,229.79,74.5
01003,10/12/2020,135,6220,61.92,69.3
01003,10/19/2020,155,6375,71.09,75.1
01003,10/26/2020,319,6694,146.32,71.5
01003,11/02/2020,291,6985,133.47,74.3
01003,11/09/2020,278,7263,127.51,64.2
01003,11/16/2020,433,7696,198.60,66.8
01003,11/23/2020,573,8269,262.82,67.3
01003,11/30/2020,621,8890,284.83,60.9
01003,12/07/2020,931,9821,427.02,58.9
01003,12/14/2020,1077,10898,493.99,48.7
01003,12/21/2020,1054,11952,483.44,54.5
01003,12/28/2020,1010,12962,463.26,49.8
01003,01/04/2021,1225,14187,561.87,51.6
01003,01/11/2021,1230,15417,564.16,55.8
01003,01/18/2021,929,16346,426.10,45.1
01003,01/25/2021,987,17333,452.71,45.2
01003,02/01/2021,878,18211,402.71,59.2
01003,02/08/2021,552,18763,253.19,57.3
01005,04/13/2020,7,10,28.13,65.5
01005,04/20/2020,12,22,48.23,67.0
01005,04/27/2020,13,35,52.25,63.8
01005,05/04/2020,10,45,40.19,63.5
01005,05/11/2020,16,61,64.31,66.8
01005,05/18/2020,24,85,96.46,65.5
01005,05/25/2020,28,113,112.54,70.6
01005,06/01/2020,60,173,241.15,73.7
01005,06/08/2020,25,198,100.48,76.4
01005,06/15/2020,40,238,160.77,77.9
01005,06/22/2020,39,277,156.75,76.6
01005,06/29/2020,45,322,180.86,77.1
01005,07/06/2020,34,356,136.65,80.0
01005,07/13/2020,57,413,229.09,80.6
01005,07/20/2020,90,503,361.72,81.3
01005,07/27/2020,66,569,265.26,82.7
01005,08/03/2020,43,612,172.82,81.8
01005,08/10/2020,19,631,76.36,81.8
01005,08/17/2020,41,672,164.78,82.8
01005,08/24/2020,48,720,192.92,81.6
01005,08/31/2020,37,757,148.71,79.1
01005,09/07/2020,21,778,84.40,80.9
01005,09/14/2020,23,801,92.44,80.2
01005,09/21/2020,37,838,148.71,78.4
01005,09/28/2020,48,886,192.92,70.4
01005,10/05/2020,35,921,140.67,67.9
01005,10/12/2020,23,944,92.44,64.5
01005,10/19/2020,37,981,148.71,72.5
01005,10/26/2020,52,1033,208.99,70.1
01005,11/02/2020,32,1065,128.61,72.9
01005,11/09/2020,33,1098,132.63,64.0
01005,11/16/2020,32,1130,128.61,64.5
01005,11/23/2020,31,1161,124.59,64.8
01005,11/30/2020,17,1178,68.33,56.9
01005,12/07/2020,46,1224,184.88,55.9
01005,12/14/2020,51,1275,204.98,46.1
01005,12/21/2020,61,1336,245.17,52.8
01005,12/28/2020,81,1417,325.55,48.0
01005,01/04/2021,116,1533,466.22,48.2
01005,01/11/2021,130,1663,522.49,53.4
01005,01/18/2021,67,1730,269.28,43.3
01005,01/25/2021,104,1834,417.99,44.5
01005,02/01/2021,122,1956,490.33,55.9
01005,02/08/2021,52,2008,208.99,55.1
01007,04/06/2020,5,7,22.32,67.5
01007,04/13/2020,10,17,44.64,64.6
01007,04/20/2020,15,32,66.96,61.8
01007,04/27/2020,10,42,44.64,58.7
01007,05/04/2020,0,42,0.00,63.5
01007,05/11/2020,4,46,17.86,65.7
01007,05/18/2020,4,50,17.86,63.4
01007,05/25/2020,9,59,40.18,70.3
01007,06/01/2020,20,79,89.29,73.6
01007,06/08/2020,3,82,13.39,75.7
01007,06/15/2020,29,111,129.46,78.8
01007,06/22/2020,18,129,80.36,75.7
01007,06/29/2020,36,165,160.71,76.6
01007,07/06/2020,32,197,142.86,79.2
01007,07/13/2020,34,231,151.79,81.4
01007,07/20/2020,48,279,214.29,81.7
01007,07/27/2020,55,334,245.54,83.7
01007,08/03/2020,48,382,214.29,81.8
01007,08/10/2020,68,450,303.57,81.2
01007,08/17/2020,38,488,169.64,82.7
01007,08/24/2020,38,526,169.64,82.4
01007,08/31/2020,28,554,125.00,80.0
01007,09/07/2020,29,583,129.46,81.7
01007,09/14/2020,27,610,120.54,80.4
01007,09/21/2020,26,636,116.07,78.8
01007,09/28/2020,21,657,93.75,72.8
01007,10/05/2020,30,687,133.93,69.6
01007,10/12/2020,51,738,227.68,65.8
01007,10/19/2020,51,789,227.68,71.1
01007,10/26/2020,54,843,241.07,67.7
01007,11/02/2020,40,883,178.57,72.2
01007,11/09/2020,49,932,218.75,61.0
01007,11/16/2020,61,993,272.32,62.4
01007,11/23/2020,149,1142,665.18,60.2
01007,11/30/2020,54,1196,241.07,54.9
01007,12/07/2020,103,1299,459.82,50.3
01007,12/14/2020,156,1455,696.43,42.6
01007,12/21/2020,173,1628,772.32,48.2
01007,12/28/2020,134,1762,598.21,45.7
01007,01/04/2021,123,1885,549.11,47.1
01007,01/11/2021,175,2060,781.25,50.6
01007,01/18/2021,102,2162,455.36,39.8
01007,01/25/2021,67,2229,299.11,41.4
01007,02/01/2021,80,2309,357.14,52.1
01007,02/08/2021,37,2346,165.18,53.0
01009,04/06/2020,5,10,8.64,64.6
01009,04/13/2020,5,15,8.64,61.0
01009,04/20/2020,7,22,12.10,59.2
01009,04/27/2020,12,34,20.75,55.1
01009,05/04/2020,6,40,10.37,59.6
01009,05/11/2020,5,45,8.64,61.9
01009,05/18/2020,2,47,3.46,57.9
01009,05/25/2020,2,49,3.46,65.5
01009,06/01/2020,16,65,27.66,68.8
01009,06/08/2020,10,75,17.29,70.9
01009,06/15/2020,41,116,70.89,75.2
01009,06/22/2020,37,153,63.97,72.0
01009,06/29/2020,46,199,79.53,71.5
01009,07/06/2020,48,247,82.99,74.4
01009,07/13/2020,103,350,178.08,77.4
01009,07/20/2020,157,507,271.44,76.9
01009,07/27/2020,162,669,280.08,78.3
01009,08/03/2020,161,830,278.35,77.7
01009,08/10/2020,117,947,202.28,76.8
01009,08/17/2020,61,1008,105.46,78.1
01009,08/24/2020,127,1135,219.57,77.9
01009,08/31/2020,152,1287,262.79,74.6
01009,09/07/2020,97,1384,167.70,77.5
01009,09/14/2020,80,1464,138.31,75.2
01009,09/21/2020,96,1560,165.98,74.1
01009,09/28/2020,58,1618,100.28,68.0
01009,10/05/2020,44,1662,76.07,64.7
01009,10/12/2020,60,1722,103.73,61.0
01009,10/19/2020,116,1838,200.55,65.8
01009,10/26/2020,104,1942,179.81,63.3
01009,11/02/2020,166,2108,287.00,67.5
01009,11/09/2020,227,2335,392.46,57.7
01009,11/16/2020,239,2574,413.21,59.6
01009,11/23/2020,189,2763,326.76,58.1
01009,11/30/2020,234,2997,404.56,52.2
01009,12/07/2020,327,3324,565.35,47.5
01009,12/14/2020,479,3803,828.15,40.5
01009,12/21/2020,431,4234,745.16,46.3
01009,12/28/2020,249,4483,430.50,42.9
01009,01/04/2021,288,4771,497.93,44.0
01009,01/11/2021,309,5080,534.23,48.9
01009,01/18/2021,228,5308,394.19,37.1
01009,01/25/2021,177,5485,306.02,39.1
01009,02/01/2021,235,5720,406.29,47.3
01009,02/08/2021,200,5920,345.78,53.8
01011,04/13/2020,4,6,39.46,66.3
01011,04/20/2020,5,11,49.32,67.1
01011,04/27/2020,1,12,9.86,62.7
01011,05/04/2020,4,16,39.46,63.3
01011,05/11/2020,10,26,98.64,65.2
01011,05/18/2020,14,40,138.09,63.6
01011,05/25/2020,93,133,917.34,68.2
01011,06/01/2020,77,210,759.52,73.9
01011,06/08/2020,30,240,295.92,75.8
01011,06/15/2020,67,307,660.88,77.1
01011,06/22/2020,21,328,207.14,76.0
01011,06/29/2020,37,365,364.96,75.9
01011,07/06/2020,9,374,88.77,79.5
01011,07/13/2020,9,383,88.77,80.7
01011,07/20/2020,17,400,167.69,81.3
01011,07/27/2020,16,416,157.82,81.9
01011,08/03/2020,30,446,295.92,81.5
01011,08/10/2020,28,474,276.19,80.9
01011,08/17/2020,30,504,295.92,81.4
01011,08/24/2020,32,536,315.64,80.8
01011,08/31/2020,15,551,147.96,78.7
01011,09/07/2020,17,568,167.69,80.8
01011,09/14/2020,12,580,118.37,79.2
01011,09/21/2020,11,591,108.50,77.6
01011,09/28/2020,16,607,157.82,70.8
01011,10/05/2020,6,613,59.18,68.2
01011,10/12/2020,12,625,118.37,65.2
01011,10/19/2020,10,635,98.64,70.6
01011,10/26/2020,14,649,138.09,66.9
01011,11/02/2020,6,655,59.18,71.1
01011,11/09/2020,9,664,88.77,62.9
01011,11/16/2020,13,677,128.23,62.7
01011,11/23/2020,13,690,128.23,63.7
01011,11/30/2020,12,702,118.37,54.9
01011,12/07/2020,12,714,118.37,55.3
01011,12/14/2020,14,728,138.09,44.9
01011,12/21/2020,26,754,256.46,51.3
01011,12/28/2020,76,830,749.65,46.0
01011,01/04/2021,80,910,789.11,45.6
01011,01/11/2021,47,957,463.60,50.6
01011,02/08/2021,43,1132,424.15,44.7
01013,04/06/2020,0,1,0.00,67.2
01013,04/13/2020,7,8,35.57,67.1
01013,04/20/2020,6,14,30.49,67.8
01013,04/27/2020,20,34,101.63,61.8
01013,05/04/2020,80,114,406.50,65.0
01013,05/11/2020,82,196,416.67,67.8
01013,05/18/2020,89,285,452.24,73.0
01013,05/25/2020,74,359,376.02,73.8
01013,06/01/2020,57,416,289.63,73.5
01013,06/08/2020,41,457,208.33,78.8
01013,06/15/2020,87,544,442.07,80.4
01013,06/22/2020,34,578,172.76,77.6
01013,06/29/2020,27,605,137.20,76.0
01013,07/06/2020,31,636,157.52,82.5
01013,07/13/2020,24,660,121.95,82.8
01013,07/20/2020,29,689,147.36,82.2
01013,07/27/2020,41,730,208.33,85.1
01013,08/03/2020,37,767,188.01,82.4
01013,08/10/2020,15,782,76.22,82.8
01013,08/17/2020,32,814,162.60,84.0
01013,08/24/2020,11,825,55.89,83.8
01013,08/31/2020,41,866,208.33,81.2
01013,09/07/2020,26,892,132.11,83.5
01013,09/14/2020,8,900,40.65,81.8
01013,09/21/2020,11,911,55.89,79.7
01013,09/28/2020,3,914,15.24,72.1
01013,10/05/2020,13,927,66.06,69.9
01013,10/12/2020,35,962,177.85,66.8
01013,10/19/2020,36,998,182.93,68.4
01013,10/26/2020,15,1013,76.22,68.4
01013,11/02/2020,13,1026,66.06,74.3
01013,11/09/2020,28,1054,142.28,59.0
01013,11/16/2020,41,1095,208.33,74.0
01013,11/23/2020,42,1137,213.41,64.7
01013,11/30/2020,41,1178,208.33,56.8
01013,12/07/2020,66,1244,335.37,47.0
01013,12/14/2020,96,1340,487.80,44.2
01013,12/21/2020,65,1405,330.28,53.6
01013,12/28/2020,52,1457,264.23,45.5
01013,01/04/2021,97,1554,492.89,51.0
01013,01/11/2021,83,1637,421.75,47.3
01013,01/18/2021,65,1702,330.28,45.8
01013,01/25/2021,46,1748,233.74,45.2
01013,02/01/2021,79,1827,401.42,58.8
01013,02/08/2021,41,1868,208.33,66.3
01015,03/30/2020,7,9,6.13,65.3
01015,04/06/2020,29,38,25.38,65.2
01015,04/13/2020,23,61,20.13,62.4
01015,04/20/2020,19,80,16.63,61.1
01015,04/27/2020,10,90,8.75,56.8
01015,05/04/2020,15,105,13.13,61.4
01015,05/11/2020,20,125,17.50,64.0
01015,05/18/2020,8,133,7.00,61.0
01015,05/25/2020,13,146,11.38,69.0
01015,06/01/2020,26,172,22.75,72.0
01015,06/08/2020,14,186,12.25,73.7
01015,06/15/2020,18,204,15.75,78.4
01015,06/22/2020,11,215,9.63,75.0
01015,06/29/2020,54,269,47.25,74.5
01015,07/06/2020,115,384,100.63,76.7
01015,07/13/2020,182,566,159.26,79.9
01015,07/20/2020,266,832,232.77,80.2
01015,07/27/2020,362,1194,316.77,82.7
01015,08/03/2020,418,1612,365.78,82.2
01015,08/10/2020,271,1883,237.14,81.4
01015,08/17/2020,172,2055,150.51,82.4
01015,08/24/2020,272,2327,238.02,81.1
01015,08/31/2020,240,2567,210.02,79.1
01015,09/07/2020,310,2877,271.27,81.4
01015,09/14/2020,233,3110,203.89,78.8
01015,09/21/2020,264,3374,231.02,78.0
01015,09/28/2020,174,3548,152.26,71.1
01015,10/05/2020,157,3705,137.39,68.2
01015,10/12/2020,156,3861,136.51,64.2
01015,10/19/2020,241,4102,210.89,69.3
01015,10/26/2020,519,4621,454.16,66.5
01015,11/02/2020,304,4925,266.02,71.9
01015,11/09/2020,292,5217,255.52,61.3
01015,11/16/2020,449,5666,392.90,62.6
01015,11/23/2020,331,5997,289.65,60.8
01015,11/30/2020,433,6430,378.90,54.1
01015,12/07/2020,735,7165,643.17,50.4
01015,12/14/2020,707,7872,618.67,41.4
01015,12/21/2020,812,8684,710.55,48.8
01015,12/28/2020,602,9286,526.79,45.7
01015,01/04/2021,466,9752,407.78,45.2
01015,01/11/2021,785,10537,686.93,49.5
01015,01/18/2021,624,11161,546.04,39.6
01015,01/25/2021,394,11555,344.78,40.9
01015,02/01/2021,507,12062,443.66,50.1
01015,02/08/2021,364,12426,318.52,51.3
01017,03/30/2020,34,36,101.15,65.5
01017,04/06/2020,60,96,178.49,64.7
01017,04/13/2020,116,212,345.08,60.9
01017,04/20/2020,45,257,133.87,61.7
01017,04/27/2020,32,289,95.20,56.3
01017,05/04/2020,13,302,38.67,58.9
01017,05/11/2020,17,319,50.57,61.8
01017,05/18/2020,10,329,29.75,59.2
01017,05/25/2020,8,337,23.80,66.5
01017,06/01/2020,33,370,98.17,70.5
01017,06/08/2020,25,395,74.37,72.6
01017,06/15/2020,80,475,237.99,75.8
01017,06/22/2020,53,528,157.67,74.0
01017,06/29/2020,57,585,169.57,73.9
01017,07/06/2020,70,655,208.24,76.9
01017,07/13/2020,47,702,139.82,79.2
01017,07/20/2020,65,767,193.37,78.8
01017,07/27/2020,58,825,172.54,80.7
01017,08/03/2020,50,875,148.74,80.6
01017,08/10/2020,34,909,101.15,80.2
01017,08/17/2020,19,928,56.52,80.9
01017,08/24/2020,43,971,127.92,80.0
01017,08/31/2020,62,1033,184.44,77.4
01017,09/07/2020,30,1063,89.25,79.6
01017,09/14/2020,34,1097,101.15,77.2
01017,09/21/2020,35,1132,104.12,76.5
01017,09/28/2020,40,1172,118.99,69.7
01017,10/05/2020,36,1208,107.10,66.4
01017,10/12/2020,37,1245,110.07,61.4
01017,10/19/2020,28,1273,83.30,66.8
01017,10/26/2020,79,1352,235.01,62.7
01017,11/02/2020,45,1397,133.87,65.9
01017,11/09/2020,92,1489,273.69,58.1
01017,11/16/2020,83,1572,246.91,59.2
01017,11/23/2020,108,1680,321.29,60.3
01017,11/30/2020,99,1779,294.51,50.8
01017,12/07/2020,136,1915,404.58,50.4
01017,12/14/2020,107,2022,318.31,39.6
01017,12/21/2020,111,2133,330.21,46.7
01017,12/28/2020,96,2229,285.59,43.5
01017,01/04/2021,186,2415,553.32,42.7
01017,01/11/2021,236,2651,702.07,47.9
01019,04/06/2020,4,6,15.37,62.7
01019,04/13/2020,3,9,11.52,60.5
01019,04/20/2020,3,12,11.52,60.5
01019,04/27/2020,2,14,7.68,56.0
01019,05/04/2020,2,16,7.68,59.3
01019,05/11/2020,8,24,30.73,61.7
01019,05/18/2020,4,28,15.37,57.8
01019,05/25/2020,5,33,19.21,65.7
01019,06/01/2020,6,39,23.05,70.6
01019,06/08/2020,4,43,15.37,72.6
01019,06/15/2020,10,53,38.41,76.2
01019,06/22/2020,5,58,19.21,74.1
01019,06/29/2020,15,73,57.62,73.2
01019,07/06/2020,32,105,122.93,76.0
01019,07/13/2020,31,136,119.08,79.2
01019,07/20/2020,43,179,165.18,78.4
01019,07/27/2020,41,220,157.50,80.9
01019,08/03/2020,43,263,165.18,81.2
01019,08/10/2020,41,304,157.50,79.6
01019,08/17/2020,36,340,138.29,80.2
01019,08/24/2020,37,377,142.13,80.0
01019,08/31/2020,28,405,107.56,77.1
01019,09/07/2020,47,452,180.55,79.8
01019,09/14/2020,66,518,253.53,77.3
01019,09/21/2020,51,569,195.91,77.1
01019,09/28/2020,45,614,172.86,70.5
01019,10/05/2020,28,642,107.56,65.9
01019,10/12/2020,32,674,122.93,62.8
01019,10/19/2020,41,715,157.50,66.6
01019,10/26/2020,30,745,115.24,64.2
01019,11/02/2020,46,791,176.71,69.1
01019,11/09/2020,54,845,207.44,60.1
01019,11/16/2020,67,912,257.38,59.0
01019,11/23/2020,77,989,295.79,59.2
01019,11/30/2020,45,1034,172.86,51.5
01019,12/07/2020,76,1110,291.95,48.1
01019,12/14/2020,94,1204,361.09,39.3
01019,12/21/2020,90,1294,345.73,44.9
01019,12/28/2020,78,1372,299.63,43.3
01019,01/04/2021,69,1441,265.06,41.9
01019,01/11/2021,104,1545,399.51,47.1
01019,01/18/2021,60,1605,230.49,37.9
01019,01/25/2021,55,1660,211.28,39.2
01019,02/01/2021,47,1707,180.55,45.9
01019,02/08/2021,24,1731,92.19,47.5
01021,04/06/2020,10,20,22.65,65.6
01021,04/13/2020,13,33,29.44,62.6
01021,04/20/2020,10,43,22.65,62.0
01021,04/27/2020,8,51,18.12,58.3
01021,05/04/2020,7,58,15.85,61.4
01021,05/11/2020,9,67,20.38,63.8
01021,05/18/2020,12,79,27.18,61.5
01021,05/25/2020,8,87,18.12,67.9
01021,06/01/2020,20,107,45.30,71.5
01021,06/08/2020,9,116,20.38,74.3
01021,06/15/2020,25,141,56.62,77.4
01021,06/22/2020,29,170,65.68,74.9
01021,06/29/2020,41,211,92.86,75.1
01021,07/06/2020,48,259,108.71,77.7
01021,07/13/2020,96,355,217.43,79.6
01021,07/20/2020,134,489,303.49,80.1
01021,07/27/2020,140,629,317.08,82.1
01021,08/03/2020,121,750,274.05,80.7
01021,08/10/2020,110,860,249.13,79.9
01021,08/17/2020,60,920,135.89,81.2
01021,08/24/2020,105,1025,237.81,81.1
01021,08/31/2020,169,1194,382.76,78.5
01021,09/07/2020,106,1300,240.07,80.1
01021,09/14/2020,109,1409,246.87,78.4
01021,09/21/2020,93,1502,210.63,77.3
01021,09/28/2020,91,1593,206.10,71.3
01021,10/05/2020,68,1661,154.01,68.5
01021,10/12/2020,72,1733,163.07,64.4
01021,10/19/2020,72,1805,163.07,69.6
01021,10/26/2020,88,1893,199.31,65.9
01021,11/02/2020,65,1958,147.22,70.3
01021,11/09/2020,60,2018,135.89,61.4
01021,11/16/2020,66,2084,149.48,61.8
01021,11/23/2020,85,2169,192.51,61.7
01021,11/30/2020,105,2274,237.81,54.3
01021,12/07/2020,135,2409,305.75,51.7
01021,12/14/2020,144,2553,326.14,42.4
01021,12/21/2020,166,2719,375.97,48.0
01021,12/28/2020,126,2845,285.37,45.4
01021,01/04/2021,209,3054,473.35,45.7
01021,01/11/2021,223,3277,505.06,50.3
01021,01/18/2021,99,3376,224.22,40.3
01021,01/25/2021,92,3468,208.37,41.0
01021,02/01/2021,85,3553,192.51,51.5
01021,02/08/2021,69,3622,156.27,52.4
01025,04/13/2020,10,19,41.81,64.8
01025,04/20/2020,5,24,20.90,64.0
01025,04/27/2020,3,27,12.54,60.5
01025,05/04/2020,16,43,66.89,63.4
01025,05/11/2020,20,63,83.61,65.0
01025,05/18/2020,12,75,50.17,62.9
01025,05/25/2020,34,109,142.14,69.3
01025,06/01/2020,38,147,158.86,73.3
01025,06/08/2020,12,159,50.17,75.1
01025,06/15/2020,33,192,137.96,77.6
01025,06/22/2020,26,218,108.70,75.6
01025,06/29/2020,44,262,183.95,75.9
01025,07/06/2020,16,278,66.89,79.5
01025,07/13/2020,46,324,192.31,80.2
01025,07/20/2020,67,391,280.10,80.0
01025,07/27/2020,62,453,259.20,81.8
01025,08/03/2020,56,509,234.11,81.0
01025,08/10/2020,346,855,1446.49,80.0
01025,08/17/2020,20,875,83.61,80.6
01025,08/24/2020,64,939,267.56,81.5
01025,08/31/2020,53,992,221.57,79.3
01025,09/07/2020,31,1023,129.60,81.2
01025,09/14/2020,19,1042,79.43,79.6
01025,09/21/2020,13,1055,54.35,78.9
01025,09/28/2020,49,1104,204.85,72.1
01025,10/05/2020,54,1158,225.75,69.3
01025,10/12/2020,62,1220,259.20,65.5
01025,10/19/2020,47,1267,196.49,71.4
01025,10/26/2020,86,1353,359.53,67.3
01025,11/02/2020,55,1408,229.93,71.7
01025,11/09/2020,41,1449,171.40,59.6
01025,11/16/2020,54,1503,225.75,62.1
01025,11/23/2020,51,1554,213.21,62.7
01025,11/30/2020,44,1598,183.95,55.1
01025,12/07/2020,81,1679,338.63,53.1
01025,12/14/2020,372,2051,1555.18,44.3
01025,12/21/2020,140,2191,585.28,50.0
01025,12/28/2020,120,2311,501.67,46.2
01025,01/04/2021,150,2461,627.09,47.7
01025,01/11/2021,182,2643,760.87,52.9
01025,01/18/2021,178,2821,744.15,41.7
01025,01/25/2021,212,3033,886.29,42.0
01025,02/01/2021,195,3228,815.22,55.6
01025,02/08/2021,108,3336,451.51,54.2
01029,04/06/2020,4,9,26.69,63.8
01029,04/13/2020,3,12,20.02,61.5
01029,04/20/2020,0,12,0.00,60.0
01029,04/27/2020,0,12,0.00,55.0
01029,05/04/2020,0,12,0.00,59.0
01029,05/11/2020,1,13,6.67,61.8
01029,05/18/2020,0,13,0.00,58.8
01029,05/25/2020,0,13,0.00,66.0
01029,06/01/2020,2,15,13.34,69.6
01029,06/08/2020,4,19,26.69,71.8
01029,06/15/2020,3,22,20.02,75.4
01029,06/22/2020,0,22,0.00,72.7
01029,06/29/2020,8,30,53.38,72.3
01029,07/06/2020,8,38,53.38,75.4
01029,07/13/2020,10,48,66.72,78.0
01029,07/20/2020,32,80,213.52,77.9
01029,07/27/2020,21,101,140.12,80.0
01029,08/03/2020,21,122,140.12,79.6
01029,08/10/2020,8,130,53.38,78.8
01029,08/17/2020,8,138,53.38,79.5
01029,08/24/2020,49,187,326.95,78.9
01029,08/31/2020,19,206,126.78,76.3
01029,09/07/2020,44,250,293.59,79.0
01029,09/14/2020,47,297,313.61,76.5
01029,09/21/2020,35,332,233.54,74.8
01029,09/28/2020,57,389,380.33,67.7
01029,10/05/2020,39,428,260.23,65.5
01029,10/12/2020,41,469,273.57,61.9
01029,10/19/2020,55,524,366.98,66.5
01029,10/26/2020,49,573,326.95,63.9
01029,11/02/2020,18,591,120.10,68.6
01029,11/09/2020,38,629,253.55,59.4
01029,11/16/2020,49,678,326.95,60.1
01029,11/23/2020,66,744,440.38,59.7
01029,11/30/2020,34,778,226.86,52.0
01029,12/07/2020,48,826,320.28,48.8
01029,12/14/2020,61,887,407.02,40.2
01029,12/21/2020,63,950,420.36,46.4
01029,12/28/2020,49,999,326.95,43.4
01029,01/04/2021,50,1049,333.62,43.1
01029,01/11/2021,79,1128,527.12,48.4
01029,01/18/2021,49,1177,326.95,38.4
01029,01/25/2021,44,1221,293.59,39.8
01029,02/01/2021,65,1286,433.71,48.5
01029,02/08/2021,37,1323,246.88,48.2
01031,04/13/2020,28,36,53.94,67.7
01031,04/20/2020,28,64,53.94,69.0
01031,04/27/2020,34,98,65.50,65.1
01031,05/04/2020,36,134,69.35,66.9
01031,05/11/2020,16,150,30.82,67.2
01031,05/18/2020,21,171,40.46,67.7
01031,05/25/2020,35,206,67.43,72.1
01031,06/01/2020,35,241,67.43,75.2
01031,06/08/2020,10,251,19.26,77.6
01031,06/15/2020,43,294,82.84,78.1
01031,06/22/2020,23,317,44.31,78.6
01031,06/29/2020,34,351,65.50,78.5
01031,07/06/2020,35,386,67.43,80.8
01031,07/13/2020,56,442,107.88,81.1
01031,07/20/2020,115,557,221.54,81.3
01031,07/27/2020,108,665,208.06,83.1
01031,08/03/2020,71,736,136.78,82.3
01031,08/10/2020,78,814,150.26,81.5
01031,08/17/2020,54,868,104.03,83.4
01031,08/24/2020,141,1009,271.63,82.3
01031,08/31/2020,78,1087,150.26,79.8
01031,09/07/2020,58,1145,111.73,81.9
01031,09/14/2020,81,1226,156.04,82.4
01031,09/21/2020,57,1283,109.81,79.9
01031,09/28/2020,82,1365,157.97,73.3
01031,10/05/2020,107,1472,206.13,70.3
01031,10/12/2020,71,1543,136.78,67.5
01031,10/19/2020,97,1640,186.87,73.5
01031,10/26/2020,155,1795,298.60,70.4
01031,11/02/2020,90,1885,173.38,74.2
01031,11/09/2020,115,2000,221.54,65.9
01031,11/16/2020,180,2180,346.76,63.7
01031,11/23/2020,154,2334,296.67,66.5
01031,11/30/2020,149,2483,287.04,58.9
01031,12/07/2020,195,2678,375.66,57.8
01031,12/14/2020,269,2947,518.21,46.4
01031,12/21/2020,280,3227,539.41,50.9
01031,12/28/2020,203,3430,391.07,48.3
01031,01/04/2021,312,3742,601.05,50.4
01031,01/11/2021,439,4181,845.71,52.6
01031,01/18/2021,258,4439,497.02,44.9
01031,01/25/2021,230,4669,443.08,43.3
01031,02/01/2021,253,4922,487.39,56.6
01031,02/08/2021,169,5091,325.57,55.3
01033,04/06/2020,3,7,5.48,62.8
01033,04/13/2020,3,10,5.48,61.0
01033,04/20/2020,6,16,10.96,59.2
01033,04/27/2020,7,23,12.78,55.0
01033,05/04/2020,18,41,32.87,60.8
01033,05/11/2020,29,70,52.96,64.3
01033,05/18/2020,23,93,42.00,59.7
01033,05/25/2020,49,142,89.48,66.2
01033,06/01/2020,47,189,85.83,71.2
01033,06/08/2020,28,217,51.13,73.7
01033,06/15/2020,55,272,100.43,78.0
01033,06/22/2020,33,305,60.26,74.9
01033,06/29/2020,62,367,113.22,75.4
01033,07/06/2020,50,417,91.30,77.1
01033,07/13/2020,121,538,220.96,80.0
01033,07/20/2020,229,767,418.17,80.1
01033,07/27/2020,169,936,308.61,82.1
01033,08/03/2020,175,1111,319.56,82.2
01033,08/10/2020,123,1234,224.61,79.5
01033,08/17/2020,70,1304,127.83,80.6
01033,08/24/2020,76,1380,138.78,81.4
01033,08/31/2020,86,1466,157.04,78.2
01033,09/07/2020,47,1513,85.83,81.2
01033,09/14/2020,37,1550,67.57,77.8
01033,09/21/2020,59,1609,107.74,77.0
01033,09/28/2020,66,1675,120.52,70.3
01033,10/05/2020,69,1744,126.00,65.0
01033,10/12/2020,80,1824,146.09,61.5
01033,10/19/2020,82,1906,149.74,66.0
01033,10/26/2020,135,2041,246.52,63.9
01033,11/02/2020,272,2313,496.69,67.2
01033,11/09/2020,166,2479,303.13,57.4
01033,11/16/2020,278,2757,507.65,59.9
01033,11/23/2020,206,2963,376.17,58.0
01033,11/30/2020,333,3296,608.09,51.8
01033,12/07/2020,255,3551,465.65,45.4
01033,12/14/2020,334,3885,609.91,39.8
01033,12/21/2020,288,4173,525.91,44.3
01033,12/28/2020,296,4469,540.52,41.2
01033,01/04/2021,307,4776,560.61,43.1
01033,01/11/2021,333,5109,608.09,47.5
01033,01/18/2021,226,5335,412.69,37.5
01033,01/25/2021,246,5581,449.22,39.7
01033,02/01/2021,164,5745,299.48,47.1
01033,02/08/2021,135,5880,246.52,48.2
01035,04/13/2020,3,5,24.44,67.4
